memory_id,022fb5a3-e07d-4abf-8a47-b6026b1251a6,03589c65-1e31-420f-bf6d-330b235326cc,0990ff58-d164-475b-a775-8d4871a292ed,0fe4d37f-ecfa-49e9-bbc6-d73318fb7fd8,13455267-94f8-4b3b-84d0-f0eab23fe151,18d2fdd3-e0df-4cf2-b748-c89cb0cbbe4c,1b6d097d-24f6-4405-ac63-6c9660302c2c,1debac74-74d9-4441-94e5-5520588d8b6d,20c6b5ea-d503-4b96-81da-c38452558077,2464d706-28cb-44f9-a2dc-c5551f7050c4,2564e8ce-4057-40af-8def-00190c3ea5db,268223c8-213f-4bbc-a6a4-63597168712a,26ab2897-20e2-4904-afad-440db71ce2d1,2738b595-6687-4f32-9f8a-5684744574e3,27f20798-27ef-42b2-80b7-bf04abe42126,282a1048-f358-40a5-b789-2464d9c3472f,28bf0b8d-c562-432d-8e81-264bcbe1d8aa,2a92f7b2-73bf-4974-85ce-7e8b504c6388,2f869155-9718-48c4-8595-ae8f48ff7d38,3408c409-4a97-4593-be4c-06290b2b1744,3712bc6f-eadd-4ac8-8bab-fccf8fca71aa,3932f81c-4dbf-459c-831f-ef9c678c4282,3a31d77f-e3e4-4f8b-862d-f086ce28d31f,3fc452db-6a6d-4b6c-a2a2-3afcede1f089,41ffc229-bb78-41ec-afe5-2bf43d5ec774,42e1076d-0f1f-4e64-8b6e-274a2789b6c8,469dd7a6-ac62-4a48-b40d-9960b62058fe,46fbb66c-6655-4152-9678-d7f68de2abc5,4eb61e0b-502b-4d18-86d7-b215c7b98bf0,50ca257b-4db2-41aa-9252-d0c0c49e24b6,50f32f80-04b3-4d15-a554-7ac011a2aa00,51fbb20b-b38b-4ed4-bca6-84cfc66184f6,5322098e-cd0d-4917-bcfc-412c7a5fc710,5e08a29b-8ff4-4ad0-9ae2-fafed3878b9e,60399af8-5232-4cf4-9c37-4f6fb707b36b,66d9e9aa-8b57-42dd-a71c-2f348c36012f,67609af4-3bdc-48c8-b0b0-839470eebeed,68096db0-ed0f-4cef-ab70-c5b85bdd42a7,682c477c-8b01-4612-a549-d49996a36aa8,68c993a0-5b56-4875-a4b6-76be43f258dd,7a19dd1f-b0b9-4b33-929a-5b3a6b5a818b,7e337335-3683-45a8-ab2a-7a846eb18a7b,8221c2f0-0652-4504-9478-9838cd8b55e5,8555dbec-e3cb-43ae-af1e-1a9447acd013,89e7a04e-5462-4198-9037-93aff3c0beff,8af6b771-fd21-4539-adab-02597d632c60,981f2702-aad7-4e05-93c3-a7ce9842ac8d,9af1d8d4-5adc-47be-ac53-a76cac057570,9ecbe534-b26b-44e5-a6d6-601865aa69ed,a2e2aacf-6fac-469b-b845-714774f10c1e,a3d2403e-7830-4f71-b17c-0b545b2d06f7,a7f2b660-e1d9-41d2-9547-c54d2d2aa8d9,a8b7caf6-c76c-4102-a01e-9f1f036a1096,acafb721-820a-4382-9ccb-af7cd28de301,ad7aee3d-0fb0-476b-9998-b237f6dd6513,ae404ce5-f14e-4aa9-9fa0-7730083fb0b6,b6075548-540c-43b2-8d9f-4f3098b93ff5,b73a3e33-c270-4144-8a8e-c6abd315fb2e,b85903b3-161f-4600-a267-d59fb2e5e1a9,bb83d753-0429-4747-8236-b50e219ec0c7,bbfecab0-aa7e-4847-86a4-87cf2c608d41,bc3cbcb7-e622-42b8-b474-5771f4dd1213,bd604ca2-c559-4abb-bcdd-04daccdf7a26,c84dbcad-737e-424d-9976-82b210006375,cd6adfa1-7bac-4768-8ae0-32e6ded68a56,ce9e8400-261a-48fd-9902-02f1d2d38d2d,cecd6ef0-729b-4654-b593-163d846e9f03,d18a2ff3-ff62-4a18-b0a5-d612f43ad665,d24b6c14-5154-44f8-821b-ca73a50ed231,d78911ea-9ae5-4d84-a1f1-9436e13c1c80,da20530f-91b4-4e56-b6cd-52dec49a51a2,da2ac117-9838-494e-8d09-ea0dc0698408,dc773d73-beee-4f45-bd93-ddd0825f9e00,dec046ae-6dc1-4cde-a72b-61ed386b358a,e0b497d4-42c8-40cd-8fdd-a6d00825a2af,e4bf5cf2-ba01-4837-a850-a193bb353bb0,e74badef-cdf3-4a67-acf6-bdc4c380a005,e7710aa7-517b-4193-80be-06f518f0cf5d,e7b5cbf4-f7a5-410d-a990-4c2928eedbbb,e9781779-76fd-439e-a2a6-35d7127c0205,e97a5e9f-5c63-4545-8b10-3739fa5f1a29,ecb9dd82-a698-4869-a7c8-50cdf42466e5,ed299047-266d-4676-9a9c-554750292118,f1a5b77e-a007-4031-949c-dfcaf494b82e,f41f137b-c8f2-4930-b605-30db5606ff81,f44650d8-fb25-410b-9125-c016c7e783e8,f6bf9be4-df61-4a23-a6dc-4577918d8796,fab5bcdc-dbd5-432a-92c6-1b689067b39f,fc33cb12-396e-45ee-836b-4988d0ae9d9a,fcfa3f84-b3ad-4a7b-bd1d-8f8898a5a05f,fef929f6-a3a0-4bd2-87f7-b78cfdf47b32
50f32f80-04b3-4d15-a554-7ac011a2aa00,0.30126908,0.44009227,0.4132963,0.30416113,0.28718328,0.33760107,0.27257055,0.33290833,0.43794256,0.28670144,0.3009103,0.7571146,0.2494201,0.41107145,0.26408023,0.46489757,0.6121823,0.30944893,0.44664198,0.20834449,0.33839455,0.349634,0.64974266,0.34333244,0.35448486,0.3434339,0.28192765,0.28614527,0.3391379,0.4577297,0.99999994,0.28759122,0.25749323,0.2770697,0.33860755,0.2934234,0.6013782,0.37024933,0.2720043,0.23178634,0.30761045,0.46560127,0.38856146,0.29316062,0.58092093,0.51339674,0.35482097,0.32205713,0.28540102,0.32716614,0.4621812,0.60312414,0.34966835,0.30107954,0.26874232,0.34087896,0.28893498,0.37306398,0.47569352,0.36524457,0.3993894,0.34121472,0.3421958,0.31341055,0.53412414,0.30466723,0.48339975,0.25910258,0.289904,0.2512014,0.38287246,0.48696303,0.4621263,0.40594947,0.3511412,0.29544556,0.35991502,0.57370275,0.38479152,0.43879703,0.35992414,0.40448505,0.4363601,0.60953784,0.40407103,0.3404389,0.42191198,0.2272096,0.5038579,0.37375593,0.2933473
51fbb20b-b38b-4ed4-bca6-84cfc66184f6,0.44028115,0.38170382,0.27216363,0.3894962,0.4357017,0.51549256,0.45232207,0.35028863,0.4536214,0.26185292,0.25216553,0.35702527,0.6105813,0.38545477,0.33402982,0.27129984,0.3363191,0.35097814,0.28190663,0.17509232,0.54160804,0.3127876,0.35344708,0.29424405,0.499766,0.35119125,0.40334654,0.28815466,0.26334757,0.39022613,0.28759122,1.0,0.6646331,0.57714736,0.36279586,0.4282245,0.24526575,0.4998721,0.31885025,0.35514778,0.25351757,0.42006367,0.26579738,0.38641292,0.467737,0.22997916,0.46733254,0.40522534,0.5144299,0.3434623,0.40272772,0.31290835,0.5009949,0.3087679,0.32659128,0.3955242,0.38657933,0.32287937,0.25454867,0.39027566,0.2546817,0.40356666,0.18113586,0.33797938,0.2977606,0.49678203,0.2929249,0.381071,0.4498093,0.3713662,0.2292147,0.41812947,0.30489337,0.33407414,0.5195148,0.45383024,0.32077312,0.32444307,0.2642643,0.33055633,0.4471413,0.54735005,0.45532292,0.30149436,0.30696607,0.42382208,0.5132297,0.36611903,0.3931647,0.34210116,0.32649517
5322098e-cd0d-4917-bcfc-412c7a5fc710,0.3979565,0.41937226,0.19652519,0.38504273,0.43757123,0.42602414,0.39779612,0.40364903,0.4289529,0.24873352,0.21789649,0.29422265,0.7155787,0.36106285,0.30863625,0.1926205,0.24517754,0.29272473,0.20170026,0.17225787,0.5124141,0.31769195,0.26838875,0.2505749,0.4183548,0.25150627,0.39561525,0.284283,0.24656805,0.40657294,0.25749323,0.6646331,0.9999999,0.6198009,0.351754,0.41716602,0.19941686,0.5428693,0.3082525,0.35787076,0.19425762,0.42813754,0.2704473,0.32341227,0.4534811,0.1655387,0.34655815,0.39120466,0.4569269,0.34910434,0.3181944,0.2550284,0.43103665,0.27240992,0.29032004,0.36462086,0.35464817,0.26834267,0.21526267,0.3620461,0.23575729,0.37212375,0.19516772,0.33056018,0.24873981,0.4628939,0.1855568,0.4225528,0.428579,0.44811654,0.22240555,0.28703278,0.24985225,0.32584345,0.48899096,0.36270124,0.2521716,0.2467863,0.26466453,0.24937287,0.4553523,0.54681075,0.44133368,0.23257306,0.32980275,0.4205037,0.424406,0.41841817,0.3105253,0.29113197,0.28498572
5e08a29b-8ff4-4ad0-9ae2-fafed3878b9e,0.5100356,0.41379794,0.23430495,0.4779121,0.4234372,0.7387989,0.40266478,0.36320522,0.43649203,0.23492467,0.33649266,0.2818151,0.7264689,0.36862296,0.29965097,0.2159116,0.3088615,0.35380614,0.30906302,0.25876686,0.6828318,0.33900544,0.31067362,0.32067072,0.42568228,0.34764284,0.38451087,0.23733196,0.27254882,0.36714494,0.2770697,0.57714736,0.6198009,0.99999994,0.30123717,0.37192127,0.186573,0.47397214,0.30122757,0.34323037,0.16051003,0.45385832,0.2476145,0.37770125,0.41157812,0.21679649,0.3653794,0.4116704,0.4058365,0.4032231,0.38830328,0.20640449,0.6299281,0.37364477,0.3695781,0.33399904,0.31062746,0.21044585,0.29303706,0.43765527,0.36876726,0.39214638,0.26511586,0.39005482,0.2663456,0.60798657,0.20553094,0.4290498,0.3900904,0.36779392,0.26613015,0.31933004,0.21240059,0.3992634,0.6826174,0.30741835,0.28474587,0.24848783,0.2159549,0.3345105,0.45552027,0.5641493,0.42349002,0.24910551,0.2825337,0.407848,0.4858039,0.3877925,0.3421743,0.29400602,0.27358562
60399af8-5232-4cf4-9c37-4f6fb707b36b,0.35255188,0.46041185,0.35342154,0.29476234,0.38217884,0.30984563,0.29928052,0.35964468,0.48152146,0.2910146,0.2588357,0.300843,0.27997765,0.34819782,0.38955444,0.22645351,0.24988972,0.37858292,0.31082296,0.285156,0.3748747,0.4624552,0.35752147,0.37908235,0.6526829,0.31371427,0.41519094,0.30955535,0.30963773,0.32348529,0.33860755,0.36279586,0.351754,0.30123717,1.0,0.2818073,0.3940167,0.46387446,0.331138,0.35436934,0.4338619,0.4697761,0.3657431,0.3006539,0.39525208,0.31616327,0.40489578,0.35170573,0.4154113,0.42060453,0.31910062,0.3437256,0.2862212,0.3302524,0.30684367,0.4508168,0.36358857,0.36498684,0.30906326,0.3957435,0.33789665,0.56694,0.28633404,0.39157373,0.28220433,0.3643304,0.35507965,0.32583117,0.41590875,0.29447517,0.38290685,0.3976125,0.3991288,0.39875168,0.37056327,0.3179685,0.36273634,0.29795414,0.44274187,0.34097797,0.42938334,0.3532946,0.5367887,0.43101877,0.34808898,0.3474695,0.44361475,0.3372768,0.36283207,0.3328216,0.4092576
66d9e9aa-8b57-42dd-a71c-2f348c36012f,0.29861158,0.28010362,0.3769337,0.320469,0.36871558,0.35945904,0.295887,0.34287316,0.29990256,0.35682976,0.4222101,0.30555165,0.4165963,0.2873454,0.31885868,0.3351381,0.3181045,0.27191883,0.3223657,0.32783484,0.3400731,0.32069615,0.35132718,0.24829292,0.30228034,0.25698847,0.2813452,0.24291632,0.31409392,0.28467527,0.2934234,0.4282245,0.41716602,0.37192127,0.2818073,1.0,0.2203798,0.34704196,0.2955472,0.33322018,0.23947644,0.30507386,0.25844276,0.38117927,0.33896723,0.21347298,0.24518321,0.34724227,0.33487594,0.21870488,0.3141456,0.28452396,0.36486214,0.29613143,0.2714287,0.28806627,0.34087953,0.27034485,0.26519144,0.302665,0.29566932,0.26170433,0.19306499,0.33115277,0.30089664,0.32850826,0.3066469,0.3102496,0.26255152,0.29856497,0.32310975,0.35418385,0.31525484,0.29249677,0.34415162,0.35081017,0.37811202,0.29000515,0.3494563,0.3230378,0.30482155,0.35432345,0.3180263,0.22848213,0.22212428,0.3445547,0.2924431,0.3049017,0.23621225,0.27647328,0.2866883
67609af4-3bdc-48c8-b0b0-839470eebeed,0.246265,0.39931965,0.46420074,0.23871836,0.25003493,0.19795612,0.21234389,0.21693885,0.42633823,0.22685793,0.22567853,0.5019385,0.20118876,0.37443233,0.2755919,0.5081311,0.48156297,0.2942515,0.4732755,0.17265959,0.23766062,0.3848252,0.62956756,0.2783037,0.3869753,0.2703244,0.3032164,0.2623921,0.34447378,0.31073546,0.6013782,0.24526575,0.19941686,0.186573,0.3940167,0.2203798,1.0,0.3144167,0.23512417,0.24851012,0.49825174,0.3634318,0.43446732,0.24429798,0.53062487,0.67500746,0.34927687,0.23215142,0.2296613,0.2708753,0.27239636,0.6953479,0.2243949,0.28749806,0.18827358,0.3007263,0.2630602,0.3242007,0.41088182,0.2553037,0.28713673,0.37500435,0.29342633,0.372111,0.56566274,0.21132518,0.556795,0.18688999,0.2772114,0.19735274,0.44452545,0.44946453,0.5707934,0.3607541,0.2337019,0.2432676,0.2813558,0.5782851,0.41735303,0.33995232,0.2824399,0.26958907,0.45434034,0.61181974,0.27985978,0.21898331,0.401326,0.20067713,0.61672026,0.30100378,0.32680953
68096db0-ed0f-4cef-ab70-c5b85bdd42a7,0.44538364,0.5115694,0.28064016,0.3445022,0.43330568,0.428804,0.56526375,0.37309194,0.52400845,0.35597143,0.26864812,0.40103254,0.4641279,0.3999859,0.33950284,0.20879802,0.28488922,0.397233,0.33279145,0.2919999,0.55307335,0.4255458,0.38188478,0.35016426,0.46872205,0.35032332,0.4261907,0.279894,0.29633346,0.45810103,0.37024933,0.4998721,0.5428693,0.47397214,0.46387446,0.34704196,0.3144167,1.0,0.28156468,0.34364685,0.3186012,0.68873477,0.41790766,0.2947703,0.5605725,0.2714094,0.4376249,0.4430198,0.43895355,0.35170376,0.39105105,0.31149456,0.42812723,0.35425878,0.3168954,0.35049662,0.33209458,0.3304866,0.30597526,0.44547978,0.31208783,0.490527,0.26966527,0.40910792,0.31958443,0.48873144,0.30241215,0.41532117,0.31130636,0.37394446,0.28174204,0.36346483,0.313391,0.49384543,0.5060687,0.53056896,0.3105753,0.34229934,0.3121901,0.43394285,0.44308013,0.5759072,0.62539506,0.38324344,0.3571838,0.46656895,0.4786818,0.3351591,0.33623922,0.37979445,0.38596463
682c477c-8b01-4612-a549-d49996a36aa8,0.34772366,0.3209782,0.21881792,0.39692074,0.51692975,0.26074797,0.26108778,0.5166565,0.23881593,0.21976754,0.16238452,0.29449874,0.30640736,0.29389217,0.67882615,0.14594804,0.19496515,0.42000875,0.1984556,0.21489543,0.3047407,0.25446904,0.24510226,0.26978767,0.3835217,0.24509925,0.36786252,0.29120523,0.24416976,0.26960707,0.2720043,0.31885025,0.3082525,0.30122757,0.331138,0.2955472,0.23512417,0.28156468,1.0000001,0.26580518,0.3150708,0.28041714,0.24958006,0.657201,0.34549457,0.23045811,0.3290223,0.43452752,0.39006165,0.30645698,0.22253415,0.22875702,0.23835188,0.50748724,0.46690685,0.3943551,0.349527,0.2689697,0.28903452,0.2853559,0.30076256,0.28287685,0.255257,0.27488464,0.17891456,0.32867777,0.18817072,0.40343648,0.33761036,0.2685551,0.33035013,0.3271599,0.2204062,0.39138782,0.3259694,0.23858123,0.23270161,0.29591835,0.27909118,0.21600816,0.45556808,0.30943406,0.27512985,0.2893664,0.27432412,0.44676638,0.27648664,0.28598368,0.3191154,0.26610762,0.6074366
68c993a0-5b56-4875-a4b6-76be43f258dd,0.3076493,0.4038378,0.26222688,0.5782355,0.36925015,0.25375694,0.26914746,0.2546471,0.29045632,0.3213163,0.2800066,0.31853634,0.37568086,0.45165658,0.39504194,0.2003617,0.2702421,0.3497528,0.29358578,0.29959553,0.33257136,0.32223982,0.31528392,0.29272407,0.37607345,0.37788504,0.42669737,0.28926408,0.3240568,0.31573945,0.23178634,0.35514778,0.35787076,0.34323037,0.35436934,0.33322018,0.24851012,0.34364685,0.26580518,1.0,0.2754177,0.3592193,0.21010852,0.33756995,0.40859112,0.20607305,0.45510435,0.35035542,0.3395818,0.39479995,0.33605182,0.24516279,0.33509624,0.33219665,0.40833554,0.34136802,0.27163535,0.2991315,0.35475877,0.39240238,0.3638988,0.34817177,0.24885395,0.6131531,0.23645534,0.37049606,0.2673908,0.42967555,0.40257296,0.4796381,0.39244762,0.3052503,0.33858427,0.31555915,0.31580496,0.31960797,0.3900805,0.2866531,0.23651066,0.30629385,0.42480296,0.32548606,0.36671677,0.32090157,0.27726987,0.38040143,0.31727478,0.6426792,0.27689683,0.37689468,0.32405245
7a19dd1f-b0b9-4b33-929a-5b3a6b5a818b,0.28045532,0.32693312,0.45939237,0.19968033,0.33094954,0.16401318,0.26581842,0.2579733,0.3782212,0.22836253,0.20444238,0.2738512,0.1956889,0.19832574,0.33407795,0.2854543,0.24568297,0.37928614,0.42813653,0.2071023,0.25021136,0.38299948,0.32018304,0.27860796,0.3732139,0.24580286,0.40445033,0.2767952,0.24918619,0.21381341,0.30761045,0.25351757,0.19425762,0.16051003,0.4338619,0.23947644,0.49825174,0.3186012,0.3150708,0.2754177,1.0,0.3908887,0.3855996,0.31181806,0.39884183,0.32881352,0.27012083,0.25769618,0.3231965,0.31613773,0.15559751,0.40204608,0.1876075,0.3333905,0.24573728,0.3395515,0.3251977,0.32632804,0.23461932,0.2418164,0.22814009,0.36071903,0.18768972,0.4091794,0.32692188,0.25948402,0.33909297,0.25062573,0.29984063,0.17370647,0.35025057,0.29458773,0.3747122,0.40286267,0.22371176,0.27160442,0.32266423,0.3454634,0.34415007,0.29531348,0.31430855,0.24705954,0.41946065,0.37677735,0.2296188,0.28362337,0.34718627,0.24981278,0.33769158,0.28606302,0.3702134
7e337335-3683-45a8-ab2a-7a846eb18a7b,0.48991054,0.55960107,0.35627937,0.31575587,0.36112502,0.47220898,0.39643136,0.39007062,0.59325624,0.3004465,0.32998514,0.47745472,0.44516724,0.42542705,0.2922111,0.30788082,0.3944993,0.34464717,0.4493389,0.29265028,0.5304815,0.5389555,0.5038885,0.41231602,0.47599137,0.4317115,0.4447985,0.3061895,0.30849794,0.4203419,0.46560127,0.42006367,0.42813754,0.45385832,0.4697761,0.30507386,0.3634318,0.68873477,0.28041714,0.3592193,0.3908887,1.0000001,0.4192676,0.30262828,0.5818682,0.29186946,0.46279013,0.3938489,0.44645008,0.3692659,0.42252088,0.36346793,0.48960742,0.33116066,0.34470177,0.392513,0.35656697,0.35036027,0.35569343,0.48925206,0.42230913,0.5652051,0.2592572,0.47114915,0.39569443,0.473108,0.37390107,0.35685992,0.3487943,0.29818156,0.27792233,0.42249256,0.35744143,0.4757634,0.5311672,0.36164147,0.41838884,0.3922657,0.36881286,0.4425352,0.44845313,0.63015467,0.6516947,0.41208822,0.38612074,0.40371263,0.57227695,0.29150426,0.3517242,0.43688333,0.3065068
8221c2f0-0652-4504-9478-9838cd8b55e5,0.26879624,0.331452,0.32693833,0.2096663,0.27521563,0.28941178,0.36473975,0.26954463,0.41006184,0.231938,0.2729247,0.35098794,0.2796213,0.24248952,0.29401824,0.29069114,0.36693227,0.32971692,0.369704,0.22135381,0.30058467,0.35689878,0.37270832,0.2980572,0.33099702,0.21907479,0.28202304,0.25794968,0.20263085,0.31444755,0.38856146,0.26579738,0.2704473,0.2476145,0.3657431,0.25844276,0.43446732,0.41790766,0.24958006,0.21010852,0.3855996,0.4192676,1.0000001,0.25066817,0.40962625,0.3451779,0.32767156,0.2588815,0.37358403,0.31148756,0.2981558,0.4047072,0.25681183,0.37274414,0.20401326,0.267363,0.32864553,0.45565283,0.21893072,0.36613542,0.2203885,0.35185653,0.19227436,0.38216692,0.33821428,0.2360291,0.44134903,0.26719272,0.29808557,0.20657246,0.268481,0.29742897,0.33764324,0.389233,0.3068117,0.35293186,0.34489816,0.42899722,0.28035748,0.29319924,0.3368259,0.36741608,0.3778747,0.39177114,0.31205636,0.26202923,0.36343825,0.17170301,0.32629353,0.25311422,0.36381304
8555dbec-e3cb-43ae-af1e-1a9447acd013,0.33570993,0.39612675,0.26920867,0.3692264,0.48441678,0.32479137,0.28793094,0.41868964,0.31416804,0.26256904,0.29641125,0.30511257,0.3890677,0.33109432,0.5890397,0.28564197,0.28282458,0.45970765,0.2945953,0.3086781,0.33204782,0.20444205,0.2971771,0.3452224,0.3477857,0.3449582,0.32459506,0.32632482,0.3416854,0.27963126,0.29316062,0.38641292,0.32341227,0.37770125,0.3006539,0.38117927,0.24429798,0.2947703,0.657201,0.33756995,0.31181806,0.30262828,0.25066817,0.9999998,0.36277777,0.24656463,0.3351764,0.46419418,0.42319226,0.28374666,0.35177085,0.28088135,0.34258938,0.5255786,0.4052118,0.4434292,0.41825566,0.3735214,0.38982973,0.3858072,0.41260532,0.25845498,0.29107445,0.33001903,0.24913687,0.3474751,0.2625713,0.42825645,0.30218676,0.25808564,0.33728403,0.4668058,0.21943557,0.41067937,0.3493617,0.2994706,0.30784166,0.37687534,0.28402388,0.31229717,0.42515773,0.34646475,0.30989903,0.3059801,0.2915982,0.41350263,0.37284824,0.33417135,0.36813462,0.3382179,0.5334029
89e7a04e-5462-4198-9037-93aff3c0beff,0.42642337,0.5354508,0.38738543,0.3721602,0.42848885,0.38780633,0.33705735,0.42416888,0.5142502,0.36179104,0.23776634,0.6252368,0.44979456,0.42643577,0.36852828,0.3690579,0.44307113,0.44899583,0.49966606,0.30200356,0.4847052,0.39325407,0.5886123,0.32077968,0.4403886,0.38999408,0.45955035,0.2610362,0.3293202,0.43840665,0.58092093,0.467737,0.4534811,0.41157812,0.39525208,0.33896723,0.53062487,0.5605725,0.34549457,0.40859112,0.39884183,0.5818682,0.40962625,0.36277777,1.0,0.39283866,0.46452317,0.42265993,0.46349978,0.4370408,0.45938092,0.5093057,0.44188416,0.3780414,0.37510175,0.3541574,0.3697421,0.33783615,0.42854044,0.42355502,0.4083545,0.4335072,0.29857886,0.45052725,0.45044905,0.4625429,0.40945548,0.39787817,0.43011713,0.3567081,0.40068394,0.4664541,0.39071745,0.46945935,0.46470773,0.33005053,0.43335778,0.5478579,0.3418795,0.4535424,0.5239611,0.543534,0.5371406,0.4506439,0.32283837,0.45274884,0.5242381,0.3346132,0.48125505,0.47286662,0.33289105
8af6b771-fd21-4539-adab-02597d632c60,0.28122902,0.33703473,0.34101748,0.2453197,0.25419033,0.25423324,0.2170886,0.19442572,0.34995624,0.21892956,0.24121967,0.40800247,0.21213776,0.3807586,0.27474025,0.5091171,0.40856946,0.2615372,0.418643,0.19112119,0.26437077,0.32044277,0.44461697,0.32261053,0.33366495,0.30455047,0.28693852,0.27451986,0.31110495,0.28177607,0.51339674,0.22997916,0.1655387,0.21679649,0.31616327,0.21347298,0.67500746,0.2714094,0.23045811,0.20607305,0.32881352,0.29186946,0.3451779,0.24656463,0.39283866,1.0000002,0.35255253,0.22332706,0.23586066,0.30742228,0.2828713,0.54728734,0.26417798,0.29481727,0.19591002,0.26261908,0.252951,0.44638118,0.38903317,0.26193815,0.29270485,0.36865216,0.32774627,0.2464131,0.55654,0.24019402,0.6316998,0.21974933,0.29171544,0.19783267,0.37935024,0.3825134,0.39016497,0.3035205,0.24442774,0.2335265,0.20737246,0.48682216,0.31653443,0.2935093,0.29466152,0.22218436,0.3563233,0.6320903,0.2646086,0.20402539,0.32337764,0.22733715,0.5246401,0.29482663,0.28130642
981f2702-aad7-4e05-93c3-a7ce9842ac8d,0.34097624,0.54054534,0.30082226,0.4277477,0.42953938,0.3733666,0.38470793,0.37843776,0.499123,0.31535053,0.3315267,0.3797899,0.35872385,0.49834576,0.41457146,0.24778962,0.35266626,0.32643858,0.28974545,0.32501006,0.3792937,0.4076503,0.35088456,0.43425888,0.4888177,0.4775441,0.43360347,0.40422866,0.28127718,0.4884262,0.35482097,0.46733254,0.34655815,0.3653794,0.40489578,0.24518321,0.34927687,0.4376249,0.3290223,0.45510435,0.27012083,0.46279013,0.32767156,0.3351764,0.46452317,0.35255253,1.0,0.4054845,0.45452064,0.39318943,0.46023774,0.29783118,0.3908493,0.34863642,0.33618474,0.4586483,0.37831232,0.3626984,0.406043,0.38739336,0.35176694,0.5032226,0.26197755,0.41742176,0.29046077,0.3677519,0.3849169,0.35433862,0.41729456,0.29763865,0.3405853,0.3793832,0.39711002,0.37899715,0.38837016,0.46514228,0.3495354,0.3415745,0.31879464,0.43009472,0.51187927,0.3724293,0.47680962,0.49672106,0.45300755,0.4187007,0.49799374,0.40072608,0.4024355,0.4692005,0.37009135
9af1d8d4-5adc-47be-ac53-a76cac057570,0.37015337,0.53538775,0.2137677,0.5550146,0.63252306,0.39308423,0.38428655,0.35695273,0.39061147,0.28843623,0.21457358,0.30526644,0.39711133,0.36071873,0.47880682,0.20953475,0.23388134,0.5014876,0.19846806,0.29166526,0.42966235,0.2938523,0.36967683,0.3069719,0.3543471,0.30148286,0.33990175,0.30808216,0.2586728,0.46090025,0.32205713,0.40522534,0.39120466,0.4116704,0.35170573,0.34724227,0.23215142,0.4430198,0.43452752,0.35035542,0.25769618,0.3938489,0.2588815,0.46419418,0.42265993,0.22332706,0.4054845,1.0000001,0.4250406,0.2919808,0.38997155,0.26544815,0.37810814,0.5196496,0.5763111,0.33625874,0.32490852,0.33990535,0.32673752,0.3386852,0.33576405,0.32063413,0.25669575,0.34095216,0.25206724,0.38227376,0.27407986,0.6668239,0.32040423,0.45661372,0.28784868,0.33538967,0.26501894,0.5209098,0.47334072,0.37858835,0.2963851,0.33392343,0.2433249,0.3048384,0.5820965,0.41594437,0.357043,0.28898564,0.37611696,0.83995223,0.34163037,0.36200106,0.29420704,0.39263374,0.46208513
9ecbe534-b26b-44e5-a6d6-601865aa69ed,0.41772014,0.470048,0.22940499,0.38683927,0.6446773,0.3936328,0.40940505,0.64594245,0.43202588,0.26529175,0.24076903,0.30888343,0.4348672,0.33249885,0.3867064,0.25606823,0.23479898,0.47412583,0.23834155,0.28663373,0.43048263,0.284546,0.29849127,0.3719327,0.43278503,0.31310785,0.42629865,0.36918336,0.24824157,0.3487813,0.28540102,0.5144299,0.4569269,0.4058365,0.4154113,0.33487594,0.2296613,0.43895355,0.39006165,0.3395818,0.3231965,0.44645008,0.37358403,0.42319226,0.46349978,0.23586066,0.45452064,0.4250406,1.0,0.3353423,0.33555937,0.30001605,0.4036145,0.45163113,0.4028808,0.6049763,0.8328656,0.37911183,0.28987873,0.42094597,0.3219424,0.36775845,0.2720007,0.3805765,0.27159238,0.438569,0.27086258,0.5117483,0.3980587,0.34559104,0.22424716,0.35083336,0.24165878,0.47213382,0.42277622,0.39365953,0.35381368,0.28396714,0.28336605,0.29785424,0.52049744,0.44825584,0.40833753,0.30252972,0.39642018,0.4785238,0.44742507,0.41738755,0.34353656,0.36296028,0.3595538
a2e2aacf-6fac-469b-b845-714774f10c1e,0.4521694,0.35597414,0.27913758,0.35320184,0.33074644,0.33239335,0.29643542,0.32693872,0.4302566,0.28238666,0.19825578,0.3349528,0.403142,0.32622102,0.4103153,0.20592907,0.30742574,0.40484717,0.28441063,0.24975675,0.37054735,0.32713714,0.29337862,0.2939791,0.4421446,0.37152547,0.43659428,0.22581388,0.32542914,0.3429094,0.32716614,0.3434623,0.34910434,0.4032231,0.42060453,0.21870488,0.2708753,0.35170376,0.30645698,0.39479995,0.31613773,0.3692659,0.31148756,0.28374666,0.4370408,0.30742228,0.39318943,0.2919808,0.3353423,0.99999994,0.34339616,0.3245857,0.4034455,0.36614478,0.3086683,0.35055643,0.25704256,0.33408415,0.30893633,0.3501135,0.32423216,0.4164688,0.2571089,0.37954968,0.2589667,0.393215,0.3853338,0.3720815,0.7109892,0.30351454,0.35083193,0.3444093,0.37527388,0.3631031,0.36974198,0.275828,0.34408522,0.28208518,0.3213572,0.30272132,0.4380052,0.32198262,0.41833276,0.3864947,0.27580392,0.3279639,0.47325024,0.38897717,0.3371781,0.34642392,0.35180834
